ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Media_IDs,Position,Audio_Start,Audio_End,graid,add_orthography,Text_ID,refind,refindFK,isnref
muserz01_0110,mcnkurd,"[...] ez nikarim te xwedî kim.""",#	ez	ni-kar-im	te	xwedî	k-im,#	1SG	NEG.IND-can.PRS-1SG	2SG.OBL	raising	SUBJ-do.PRS-1SG,(unclear) I cannot look after you,en,WORD_ALIGNED,,muserz01_mp3 muserz01_wav muserz01_eaf muserz01_xml muserz01_tsv,,635683,640284,#ds.neg	pro.1:a	=aux	pro.2:p	other:lvc	v:pred,,muserz01,∅	1058	∅	1019	∅	∅,∅	1058	∅	1019	∅	∅,∅	∅	∅	∅	∅	∅
muserz01_0111,mcnkurd,"""Weyê dayka pirê"", dibêje, ""perê min pir e.",#	weyê	dayka	pirê	#	0	di-bêj-e	#	per-ê	min	pir	=e,#	EXCL	old	lady	#	0_she	IND-say.PRS.3SG	#	money-EZ	1SG.OBL	much	=COP.3SG,"""Old lady"", (she) says, ""I have much money.",en,WORD_ALIGNED,,muserz01_mp3 muserz01_wav muserz01_eaf muserz01_xml muserz01_tsv,,640284,643877,#nc	nc	nc	nc_np.h	#	0.h:s_ds	ds_v:pred	#ds	np:s	rn_pro.1:poss	other:pred	=cop,,muserz01,∅	∅	∅	1058	∅	1019	∅	∅	1115	1019	∅	∅,∅	∅	∅	1058	∅	1019	∅	∅	1115	1019	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
muserz01_0112,mcnkurd,"Ez te jî xwedî dikim, xwe jî xwedî dikim. Tištê ez ji te di-xwaz-im sadece tu yê odekî bidî min.",#	ez	te	jî	xwedî	di-k-im	#	0	xwe	jî	xwedî	di-k-im	#	tišt-ê	ez	ji	te	di-xwaz-im	#	sadece	tu	=yê	ode-k-î	bi-d-î	min,#	1SG	2SG.OBL	also	raising	IND-do.PRS	#	0_I	self	also	raising	IND-do.PRS	#	thing-EZ	1SG	from	2SG.OBL	IND-want.PRS-1SG	#	only	2SG	=FUT	room-INDF-OBL	SUBJ-give.PRS-2SG	1SG.OBL,"I (can) look after you, and look after myself. The only thing I want from you is that you give me a room.",en,WORD_ALIGNED,,muserz01_mp3 muserz01_wav muserz01_eaf muserz01_xml muserz01_tsv,,643877,651037,##ds	pro.1:a	pro.2:p	other	other:lvc	v:pred	#ds	0.1:a	refl.h:p	other	other:lvc	v:pred	#	np:p	pro.1:a	adp	pro.2:obl	v:pred	#ds	other	pro.2:a	=aux	np:p	v:pred	pro.1:g,,muserz01,∅	1019	1058	∅	∅	∅	∅	1019	1019	∅	∅	∅	∅	∅	1019	∅	1058	∅	∅	∅	1058	∅	1059	∅	1019,∅	1019	1058	∅	∅	∅	∅	1019	1019	∅	∅	∅	∅	∅	1019	∅	1058	∅	∅	∅	1058	∅	1059	∅	1019,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅
muserz01_0113,mcnkurd,"Royê sê dan nanê min bide min, ez ji xwe ra royê pewext desmêja xwe digrim, nimêja xwe dikim, gazî xwedê dikim, bašqa tištekî nakim. Êbadetê xwe dikim.""",#	0	ro-yê	sê	dan	nan-ê	min	bi-d-e	min	#	ez	ji	xwe	ra	ro-yê	penc	wext	desmêj-a	xwe	di-gir-im	#	0	nimêj-a	xwe	di-k-im	#	0	gazî	xwedê	di-k-im	#	0	bašqa	tišt-ek-î	na-k-im	#	0	Êbadet-ê	xwe	di-k-im,#	0_2SG	day-OBL	three	pieces	food-EZ	1SG.OBL	IMP.give.2SG	1SG.OBL	#	1SG	to	self	POP	day-OBL	five	times	prayer-EZ	self	IND-take.PRS-1SG	#	0_I	prayer-EZ	self	IND-do.PRS	#	0_I	calling-EZ	God.OBL	IND-do.PRS	#	0_I	other	thing	not.IND-do.PRS	#	0_I	worship-EZ	self	IND-do.PRS,"Three times a day you shall give me food, and for my part I will perform my ritual absolutions five times a day, call on God, I shall do nothing else. I will worship (God).""",en,WORD_ALIGNED,,muserz01_mp3 muserz01_wav muserz01_eaf muserz01_xml muserz01_tsv,,651037,662381,##ds	0.2:a	other	ln_num	ln_other	np:p	rn_pro.1:poss	v:pred	pro.1:g	#ds	pro.1:a	adp	refl.1:obl	pop_adp	other	ln_num	np:other	np:p	rn_refl.1:poss	v:pred	#ds	0.1:a	np:p	rn_refl.1:poss	v:pred	#ds	0.1:a	np:p	rn_np.h:poss	v:pred	#ds.neg	0.1:a	ln	np:p	v:pred	#ds	0.1:a	np:p	rn_refl.1:poss	v:pred,,muserz01,∅	1058	∅	∅	∅	1119	1019	∅	1019	∅	1019	∅	1019	∅	∅	∅	∅	∅	1019	∅	∅	1019	∅	1019	∅	∅	1019	∅	∅	∅	∅	1019	∅	∅	∅	∅	1019	∅	1019	∅,∅	1058	∅	∅	∅	1119	1019	∅	1019	∅	1019	∅	1019	∅	∅	∅	∅	∅	1019	∅	∅	1019	∅	1019	∅	∅	1019	∅	∅	∅	∅	1019	∅	∅	∅	∅	1019	∅	1019	∅,∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
muserz01_0114,mcnkurd,"""Ê qîza min law,"" dibê, ""wexta tu ewledekîya aha yî ser çavan, tu ewleda min î, ez jî dîya te.""",#	ê	qîz-a	min	law	di-bê	#	wexta	tu	ewled-ek-îya	aha	=yî	#	ser	çavan	tu	ewled-a	min	=î	#	ez	jî	dî-ya	te,#	EXCL	girl-EZ	1SG.OBL	NC	IND-say.PRS.3SG	#	if	2SG	child-INDF-EZ	this_manner	=COP.2SG	#	EXCL	EXCL	2SG	child-EZ	1SG.OBL	=COP.2SG	#	1SG	also	mother-EZ	2SG.OBL,"""Well my girl"", says (the old lady), ""if you are a child like this please feel free, you are my child, I am your mother.""",en,MORPHEME_ALIGNED,,muserz01_mp3 muserz01_wav muserz01_eaf muserz01_xml muserz01_tsv,,662381,667720,#nc	nc	nc_np.h	nc_pro.1	nc	nc	#ds	other	pro.2:s	np.h:pred	rn	=cop	#ds	other	other	pro.2:s	np.h:pred	rn_pro.1:poss	=cop	#ds	pro.1:s	other	np.h:pred	rn_pro.2:poss,,muserz01,∅	∅	1019	1058	∅	∅	∅	∅	1019	∅	∅	∅	∅	∅	∅	1019	∅	1058	∅	∅	1058	∅	∅	1019,∅	∅	1019	1058	∅	∅	∅	∅	1019	∅	∅	∅	∅	∅	∅	1019	∅	1058	∅	∅	1058	∅	∅	1019,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
muserz01_0115,mcnkurd,"Ê de perê qîzikê heye. Qîzikê gotîye: ""Perê min pir e, pere jî šîrîn e Pîrê [...] perê me heye, Pîrê!""",#	-ê	de	per-ê	qîzik-ê	heye	#	qîzik-ê	got-îye	#	per-ê	min	pir	=e	#	pere	jî	šîrîn	=e	#	pîr-ê	per-ê	me	heye	pîr-ê,#	NC	MOD	money-EZ	girl-OBL	exist.PRS.3SG	#	girl-OBL	say.PST-PRF.3SG	#	money-EZ	1SG.OBL	much	=COP.3SG	#	money	also	sweet	=COP.3SG	#	old_woman	money-EZ	1PL.OBL	exist.PRS.3SG	old_woman,"And there was the girl's money. The girl said: ""I have much money, and money is sweet, we have money, Old lady!""",en,WORD_ALIGNED,,muserz01_mp3 muserz01_wav muserz01_eaf muserz01_xml muserz01_tsv,,667720,673353,##	-other	=aux	np:s	rn_np.h:poss	other:predex	#	np.h:s_ds	ds_v:pred	#ds	np:s	rn_pro.1:poss	other:pred	=cop	#ds	np:s	other	other:pred	=cop	#ds	nc_np.h	np:s	rn_pro.1:poss	other:predex	nc_np.h,,muserz01,∅	∅	∅	1115	1019	∅	∅	1019	∅	∅	1115	1019	∅	∅	∅	1115	∅	∅	∅	∅	1058	1115	1060	∅	1058,∅	∅	∅	1115	1019	∅	∅	1019	∅	∅	1115	1019	∅	∅	∅	1115	∅	∅	∅	∅	1058	1115	1060	∅	1058,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅
muserz01_0116,mcnkurd,"[...] Hema serê dide ber hembêza xwe mirç û tere çavê wê paçî dike.""",#	hema	ser-ê	di-d-e	ber	hembêza	xwe	mirç	û	ter-e	#	0	çav-ê	wê	paçî	di-k-e,#	immediately	head	put	on	lap	self	lip_smacking	and	IND.go.PRS-3SG	#	0	eyes-EZ	3SG.OBL	kissing	IND-do.PRS-3SG,"Straight away they hug and kiss each other loudly (exact interpretation unclear).""",en,WORD_ALIGNED,,muserz01_mp3 muserz01_wav muserz01_eaf muserz01_xml muserz01_tsv,,673353,677576,#nc	nc	nc	nc	nc	nc	nc	nc	nc	nc	##	0.h:a	np:p	rn_pro.h:poss	other:lvc	v:pred,,muserz01,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	1058	∅	1019	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	1058	∅	1019	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
muserz01_0117,mcnkurd,"""Way qîza min lawo, tu qîza min î"" û hiltîne dibe terin malê.",#	way	qîz-a	min	lawo	tu	qîz-a	min	=î	#	0	0	û	hiltîn-e	di-b-e	ter-in	mal-ê,#	EXCL	girl-EZ	1SG.OBL	EXCL	2SG	girl-EZ	1SG.OBL	=COP.2SG	#	0_she	0_her	and	IND.take.PRS-3SG	bringing	IND.go.PRS-PL	home.OBL,"""Well my girl, you are my girl"" (she) takes her up, brings her [lit. 'brings goes'] home.",en,WORD_ALIGNED,,muserz01_mp3 muserz01_wav muserz01_eaf muserz01_xml muserz01_tsv,,677576,682119,##ds	other	np.h:other	rn_pro.1:poss	other	pro.2:s	np.h:pred	rn_pro.1:poss	=cop	#	0.h:a	0.h:p	other	lv_vother	lv_vother	v:pred	np:g,,muserz01,∅	∅	1019	1058	∅	1019	∅	1058	∅	∅	1058	1019	∅	∅	∅	∅	1061,∅	∅	1019	1058	∅	1019	∅	1058	∅	∅	1058	1019	∅	∅	∅	∅	1061,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging
muserz01_0118,mcnkurd,"Dibe terin malê. Dikeve odekî, derî bi ser xwe da digre, ji xwe ra gazî xwedê dike:",#	0	0	di-b-e	ter-in	mal-ê	#	0	di-kev-e	ode-k-î	#	0	derî	bi	ser	xwe	da	di-gir-e	#	0	ji	xwe	ra	gazî	xwedê	di-k-e,#	0_she	0_her	IND-take.PRS-3SG	IND.go.PRS-PL	home-OBL	#	0_she	IND-fall.PRS-3SG	room.INDF-OBL	#	0_she	door	with	front	self	POP	IND-close.PRS-3SG	#	0_she	for	self	POP	calling	God.OBL	IND-do.PRS-3SG,"They go home, (the girl) enters a room, closes the door, calls on God, saying:",en,WORD_ALIGNED,,muserz01_mp3 muserz01_wav muserz01_eaf muserz01_xml muserz01_tsv,,682119,687227,##	0.h:a	0.h:p	lv_vother	v:pred	np:g	#	0.h:s	v:pred	np:g	#	0.h:a	np:p	adp	np:l	rn_refl.h:poss	pop_adp	v:pred	#	0.h:a	adp	refl.h:obl	pop_adp	other:lvc	np.h:p	v:pred,,muserz01,∅	1058	1019	∅	∅	1061	∅	1019	∅	1062	∅	1019	1063	∅	∅	1019	∅	∅	∅	1019	∅	1019	∅	∅	1033	∅,∅	1058	1019	∅	∅	1061	∅	1019	∅	1062	∅	1019	1063	∅	∅	1019	∅	∅	∅	1019	∅	1019	∅	∅	1033	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
muserz01_0119,mcnkurd,"""Yarabbî min ewqasa gune kir, ewqasa îš kir, tu min afû bikî.""",#	Yarabbî	min	ewqasa	gune	kir	#	0	ewqasa	îš	kir	#	tu	min	afû	bi-k-î,#	oh_God	1SG.OBL	that_much	sin	do.PST.3SG	#	0_I	that_much	stuff	do.PST.3SG	#	2SG	1SG.OBL	forgiveness	IND-do.PRS-2SG,"""My Yarabbî I have sinned so much, I have done so much evil, forgive me!""",en,MORPHEME_ALIGNED,,muserz01_mp3 muserz01_wav muserz01_eaf muserz01_xml muserz01_tsv,,687227,691706,#ds	other	pro.1:a	ln_other	np:p	v:pred	#ds	0.1:a	ln_other	np:p	v:pred	#ds	pro.2:a	pro.1:p	np:lvc	v:pred,,muserz01,∅	1033	1019	∅	∅	∅	∅	1019	∅	∅	∅	∅	1033	1019	∅	∅,∅	1033	1019	∅	∅	∅	∅	1019	∅	∅	∅	∅	1033	1019	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
muserz01_0120,mcnkurd,Bila ew wê derê biskinin.,#	bila	ew	wê	der-ê	bi-skin-in,#	may	3PL	DEM.OBL	place-OBL	SUBJ-remain.PRS-PL,So they stay at that place.,en,MORPHEME_ALIGNED,,muserz01_mp3 muserz01_wav muserz01_eaf muserz01_xml muserz01_tsv,,691706,695241,##	aux	pro.h:s	ln_dem	np:l	v:pred,,muserz01,∅	∅	1060	∅	1061	∅,∅	∅	1060	∅	1061	∅,∅	∅	∅	∅	∅	∅
muserz01_0121,mcnkurd,"Mihemedê kurê Harûnê Rešît edî yašlî bûye, rûyê wî spî bûye, ruyê xwe berdaye hatîye wêdere. Rokî gazî çend hevalê xwe dike, dibêje: ""Were,",#	Mihemed-ê	kur-ê	Harûn-ê Rešît	edî	yašlî	bû-ye	#	rû-yê	wî	spî	bû-ye	#	0	ru-yê	xwe	berda-ye	#	0	hat-îye	wêdere	#	0	rokî	gazî	çend	heval-ê	xwe	di-k-e	#	0	di-bêj-e	#	0	were,#	Mihemed	son-EZ	Harûnê.Rešît	now	old	be.PST-PRF.3SG	#	beard-EZ	3SG.OBL	white	be.PST-PRF.3SG	#	0_he	beard-EZ	self	let_grow.PST-PRF.3SG	#	0_it	come.PST-PRF.3SG	there	#	0_he	one_day	calling	some	friends-EZ.PL	self	IND-do.PRS-3SG	#	0_he	IND-say.PRS.3SG	#	0_2SG	IMP.come.2SG,"In the meantime Mihemedê the son of Harûnê Rešît had aged, his hair had turned white, his beard had grown down to here (with accompanying gesture of the hand). One day he called some of his friends saying:",en,WORD_ALIGNED,,muserz01_mp3 muserz01_wav muserz01_eaf muserz01_xml muserz01_tsv,,695241,705266,##	pn_np.h:s	np:appos	rn_pn_np.h:poss	other	other:pred	cop	#	np:s	rn_pro.h:poss	other:pred	cop	#	0.h:a	np:p	rn_refl.h:poss	v:pred	#	0:s	v:pred	other:g	#	0.h:a	other	other:lvc	ln_num	np.h:p	rn_refl.h:poss	v:pred	#	0.h:s_ds	ds_v:pred	#ds	0.2:s	v:pred,,muserz01,∅	1002	1002	1001	∅	∅	∅	∅	1064	1002	∅	∅	∅	1002	1064	1002	∅	∅	1064	∅	∅	∅	1002	∅	∅	∅	1065	1002	∅	∅	1002	∅	∅	1065	∅,∅	1002	1002	1001	∅	∅	∅	∅	1064	1002	∅	∅	∅	1002	1064	1002	∅	∅	1064	∅	∅	∅	1002	∅	∅	∅	1065	1002	∅	∅	1002	∅	∅	1065	∅,∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅
muserz01_0122,mcnkurd,"em ê li ser denizê rê hildin herin, em berê xwe bidin bajarê Stembolê.",#	em	=ê	li	ser	deniz-ê	rê	hild-in	her-in	#	em	ber-ê	xwe	bi-d-in	bajar-ê	Stembol-ê,#	1PL	=FUT	at	front	sea-OBL	way	SUBJ-raise.PRS-PL	SUBJ.go.PRS-PL	#	1PL	head-EZ	self	give	to_town-EZ	Istanbul-OBL,"""Come, we will make our way to the shore of the sea, we will head for the city of Istanbul. We will go as far as there.",en,WORD_ALIGNED,,muserz01_mp3 muserz01_wav muserz01_eaf muserz01_xml muserz01_tsv,,705266,713584,#ds	pro.1:s_cp	=aux	adp	adp	np:g	np:lvc	lv_vother	v:pred	#ds	pro.1:a	np:p	rn_refl.h:poss	v:pred	np:g	rn_pn_np,,muserz01,∅	1066	∅	∅	∅	1117	∅	∅	∅	∅	1066	∅	1066	∅	∅	1067,∅	1066	∅	∅	∅	1117	∅	∅	∅	∅	1066	∅	1066	∅	∅	1067,∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	unused
muserz01_0123,mcnkurd,"Heta wê derê em ê herin. hem ji xwe ra li dinyê digerin, tûr davêjin,",#	heta	wê	der-ê	em	=ê	her-in	#	0	hem	ji	xwe	ra	li	dinyê	di-ger-in	#	0	tûr	davêj-in,#	till	DEM.OBL	place.OBL	1PL	=FUT	SUBJ.go.PRS-PL	#	0_we	all	for	self	POP	at	world.OBL	IND-travel_around.PRS-PL	#	0_we	tour	IND.throw.PST-PL,"We will have a look around the region, take a trip,",en,WORD_ALIGNED,,muserz01_mp3 muserz01_wav muserz01_eaf muserz01_xml muserz01_tsv,,713584,717489,##ds	adp	ln_dem	np:g	pro.1:s	=aux	v:pred	#ds	0.1:s	other	adp	refl.1:obl	pop_adp	adp	np:l	v:pred	#ds	0.1:a	np:p	v:pred,,muserz01,∅	∅	∅	1067	1066	∅	∅	∅	1066	∅	∅	1066	∅	∅	1068	∅	∅	1066	∅	∅,∅	∅	∅	1067	1066	∅	∅	∅	1066	∅	∅	1066	∅	∅	1068	∅	∅	1066	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	unused	∅	∅	∅	∅	∅
muserz01_0124,mcnkurd,"hem jî hela qet rastê qîza esil temîzekî, pašakî, axakî, maqûlekî nayim.",#	0	hem	jî	hela	qet	rast-ê	qîz-a	esil	temîzekî	pašakî	axakî	maqûlekî	nayim,#	0_I	hem	also	NC	NC	meeting-EZ	girl-EZ	origin	pure	king	agha	NC	not_come,"and perhaps we will come across a girl of good breeding, from a Pasha, an Agha, a man of learning.",en,MORPHEME_ALIGNED,,muserz01_mp3 muserz01_wav muserz01_eaf muserz01_xml muserz01_tsv,,717489,724270,#nc	nc_0.1	nc	nc	nc	nc	nc	nc_np.h	nc	nc	nc	nc	nc	nc,,muserz01,∅	1002	∅	∅	∅	∅	∅	1069	∅	∅	∅	∅	∅	∅,∅	1002	∅	∅	∅	∅	∅	1069	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅
muserz01_0125,mcnkurd,"Ez ji xwe ra bizewîcim, belkî qedera min jî vedibe.",#	ez	ji	xwe	ra	0	bi-zewîc-im	#	belkî	qeder-a	min	jî	vedib-e,#	1SG	for	self	POP	0_her	SUBJ-marry.PRS-1SG	#	perhaps	fate-EZ	1SG.OBL	also	IND.reveal.PRS-3SG,"That I might marry her, and my destiny reach its fulfillment.",en,MORPHEME_ALIGNED,,muserz01_mp3 muserz01_wav muserz01_eaf muserz01_xml muserz01_tsv,,724270,727366,##ds	pro.1:a	adp	refl.1:obl	pop_adp	0.h:p	v:pred	#ds	other	np:s	rn_pro.1:poss	other	v:pred,,muserz01,∅	1002	∅	1002	∅	1069	∅	∅	∅	1009	1002	∅	∅,∅	1002	∅	1002	∅	1069	∅	∅	∅	1009	1002	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
muserz01_0126,mcnkurd,"Baš e. Ew tevî seš-heft hevalên xwe radibin, dikevin,",#	0	baš	=e	#	ew	tevî	seš-heft	heval-ên	xwe	radib-in	#	0	di-kev-in,#	0	good	=COP.3SG	#	3SG	with	six_seven	friends-EZ	self	IND.set_off.PRS-PL	#	0_they	IND-go_out.PRS-PL,"""Agreed"" (they say), and he sets off together with six or seven of his friends,",en,WORD_ALIGNED,,muserz01_mp3 muserz01_wav muserz01_eaf muserz01_xml muserz01_tsv,,727366,730851,##ds	0:s	other:pred	=cop	#	pro.h:s	adp	ln_num	np.h:obl	rn_refl.h:poss	v:pred	#	0.h:s	v:pred,,muserz01,∅	∅	∅	∅	∅	1002	∅	∅	1065	∅	∅	∅	1066	∅,∅	∅	∅	∅	∅	1002	∅	∅	1065	∅	∅	∅	1066	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
muserz01_0127,mcnkurd,"artik bot bûye, gemî bûye, qayîk bûye, dikevinê.",#	artik	bot	bû-ye	#	gemî	bû-ye	#	qayîk	bû-ye	#	0	di-kev-in	=ê,#	now	boat	COP.PST-PRF.3SG	#	ship	COP.PST-PRF.3SG	#	dinghy	COP.PST-PRF.3SG	#	0_they	IND-enter.PRS-PL	=PRO.OBL,"and there are boats, canoes, ships, and they embark on them.",en,MORPHEME_ALIGNED,,muserz01_mp3 muserz01_wav muserz01_eaf muserz01_xml muserz01_tsv,,730851,735974,##	other	np:s	other:predex	#	np:s	other:predex	#	np:s	other:predex	#	0.h:s	v:pred	=pro:g,,muserz01,∅	∅	1100	∅	∅	1100	∅	∅	1100	∅	∅	1066	∅	1100,∅	∅	1100	∅	∅	1100	∅	∅	1100	∅	∅	1066	∅	1100,∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
muserz01_0128,mcnkurd,"Li ser denizê tên, tên li wê šehrê qîzik lê, tên li wê šehrê derdikevin,",#	0	li	ser	deniz-ê	tê-n	#	0	tê-n	li	wê	šehr-ê	qîzik	li	=ê	#	0	tê-n	#	0	li	wê	šehr-ê	derdikev-in,#	0_they	at	head	sea-OBL	IND-come.PRS-PL	#	0_they	IND-come.PRS-PL	at	DEM.OBL	town-OBL	girl	ADP	=PRO.OBL	#	0_they	IND-come.PRS-PL	#	0_they	to	that	town-OBL	IND.come_out.PRS.PL,"The reach the sea, to the town in which the girl lives, they enter that town we will take a look around this town.",en,WORD_ALIGNED,,muserz01_mp3 muserz01_wav muserz01_eaf muserz01_xml muserz01_tsv,,735974,741367,##	0.h:s	adp	adp	np:g	v:pred	##	0.h:s	v:pred	adp	ln_dem	np:g	rn_np	rn	=pro:l	#	0.h:s	v:pred	#	0.h:s	adp	ln_dem	np:l	v:pred,,muserz01,∅	1066	∅	∅	1112	∅	∅	1066	∅	∅	∅	1055	1019	1055	1055	∅	1066	∅	∅	1066	∅	∅	1055	∅,∅	1066	∅	∅	1112	∅	∅	1066	∅	∅	∅	1055	1019	1055	1055	∅	1066	∅	∅	1066	∅	∅	1055	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
muserz01_0129,mcnkurd,"""Heyran"", dibêjin, ""ew çi qesabakî xweš e, em ê ji xwe ra li vê qesabayê bigerin.""",#	0	heyran	di-bêj-in	#	ew	çi	qesaba-k-î	xweš	=e	#	em	=ê	ji	xwe	ra	li	vê	qesaba-yê	bi-ger-in,#	0_they	EXCL	IND-say.PRS-PL	#	that	what	small_town-INDF-EZ	pleasant	=COP.3SG	#	1PL	=FUT	for	self	POP	at	this	small_town-OBL	SUBJ-stroll_around.PRS-PL,"saying ""Heyran, what a pleasant little town,",en,MORPHEME_ALIGNED,,muserz01_mp3 muserz01_wav muserz01_eaf muserz01_xml muserz01_tsv,,741367,745442,##	0.h:s_ds	other	ds_v:pred	#ds	np:s	ln	np:pred	rn	=cop	#ds	pro.1:s	=aux	adp	refl.1:obl	pop_adp	adp	ln_dem	np:l	v:pred,,muserz01,∅	1066	∅	∅	∅	∅	∅	1055	∅	∅	∅	1066	∅	∅	1066	∅	∅	∅	1055	∅,∅	1066	∅	∅	∅	∅	∅	1055	∅	∅	∅	1066	∅	∅	1066	∅	∅	∅	1055	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
muserz01_0130,mcnkurd,"Müzê wî, antîqê wî ewê wî bibînin.",#	0	müz-ê	wî	antîq-ê	wî	ew-ê	wî	bi-bîn-in,#	0_we	museum-EZ	DEM.OBL	historical_sites-EZ	DEM.OBL	that-EZ	DEM.OBL	SUBJ-see.PRS-PL,"We shall visit the museum, the antique ruins, this and that.",en,MORPHEME_ALIGNED,,muserz01_mp3 muserz01_wav muserz01_eaf muserz01_xml muserz01_tsv,,745442,748588,##ds	0.1:a	np:other	rn_pro:poss	np:other	rn_pro:poss	np:p	rn_pro:poss	v:pred,,muserz01,∅	1066	1070	1055	1071	1055	∅	1055	∅,∅	1066	1070	1055	1071	1055	∅	1055	∅,∅	∅	bridging	∅	bridging	∅	∅	∅	∅
muserz01_0131,mcnkurd,"Em ê nanê nîvro jî li vê šehrê han ê bixwin, û em ê werin têkevin qayîka xwe, rêya xwe devam bikin.",#	em	=ê	nan-ê	nîvro	jî	li	vê	šehr-ê	han	ê	bi-xw-in	#	û	em	=ê	wer-in	#	0	têkev-in	qayîk-a	xwe	#	0	rê-ya	xwe	devam	bi-k-in,#	1PL	=FUT	food-EZ	midday	also	at	DEM.OBL	town-OBL	here	NC	SUBJ-eat.PRS-PL	#	and	1PL	=FUT	SUBJ.come.PRS-PL	#	0_they	IND.enter.PRS-PL	to.dinghy-EZ	self	#	0_they	route-EZ	self	continuation	SUBJ-do.PRS-PL,"We shall eat our midday meal in this town, then enter our boat again and continue our journey.""",en,MORPHEME_ALIGNED,,muserz01_mp3 muserz01_wav muserz01_eaf muserz01_xml muserz01_tsv,,748588,754452,##ds	pro.1:a	=aux	np:p	rn	other	adp	ln_dem	np:l	rn	other	v:pred	#ds	other	pro.1:s	=aux	v:pred	#ds	0.h:s	v:pred	np:g	rn_refl.h:poss	#ds	0.h:a	np:p	rn_refl.h:poss	np:lvc	v:pred,,muserz01,∅	1066	∅	1120	∅	∅	∅	∅	1055	∅	∅	∅	∅	∅	1066	∅	∅	∅	1066	∅	1121	1066	∅	1066	∅	1066	∅	∅,∅	1066	∅	1120	∅	∅	∅	∅	1055	∅	∅	∅	∅	∅	1066	∅	∅	∅	1066	∅	1121	1066	∅	1066	∅	1066	∅	∅,∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅
